gauge_id,gauge_name,space_remaining,opt_param_plausible,sigma_MD,sigma_obs,camels_uncert,cut_off,theta_1,theta_2,theta_3,theta_4,PCA_emulator,PCA_var_accounted,x1_opt,x2_opt,x3_opt,x4_opt,opt_NSE,opt_log_NSE,opt_normalised_NSE,opt_L1_NSE,opt_corr,opt_bias,opt_RMSD,opt_KGE,x1_most_nonimp,x2_most_nonimp,x3_most_nonimp,x4_most_nonimp,main_effect_x1,main_effect_x2,main_effect_x3,main_effect_x4,total_effect_x1,total_effect_x2,total_effect_x3,total_effect_x4,D_CI_em1,D_CI_em2,D_CI_em3,D_CI_em4,D_DI_em1,D_DI_em2,D_DI_em3,D_DI_em4,obs_missing,start_date,end_date,river,area
33026,Bedford Ouse at Offord,47.43008,TRUE,0.06776,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.388,247.1511,-0.90152,36.96605,2.32508,0.90568,0.7434,0.91441,0.70137,0.9539,0.06776,0.19413,0.87585,18.82,-2.88131,78.41306,2.71371,0.13204,0.5999,0.0077562,0.00016687,0.16147,0.84003,0.20673,0.045549,0.95,0.814,0.834,0.79,508.05,1482.3,1492.6,1895.6,2.3,1990-01-01,1999-12-31,River Bedford Ouse,2566.31
33028,Flit at Shefford,94.36078,TRUE,0.08092,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.398,796.3191,0.38921,23.5706,1.27102,0.74283,0.0094,0.79546,0.39894,0.88732,-0.08092,0.25022,0.84546,18.82,-0.59102,19.52,0.996,0.13767,0.59414,0.0076116,0.00016666,0.16804,0.83361,0.20567,0.045819,0.946,0.92,0.902,0.836,452.47,736.5,927.5,1589,0.2,1990-01-01,1999-12-31,River Flit,119.43
33029,Stringside at Whitebridge,95.95712,TRUE,0.04707,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.313,389.3359,-4.76218,177.0708,1.30584,0.91034,NaN,0.92336,0.74691,0.95544,0.04707,0.1069,0.90429,404.8967,-3.86286,196.1992,1.97755,0.13886,0.59111,0.0086764,0.0001728,0.16924,0.83112,0.20703,0.045558,0.948,0.894,0.878,0.92,474.67,835.61,964.16,948.22,0.2,1990-01-01,1999-12-31,River Stringside,95.41
33031,Broughton Brook at Broughton,1.07525,FALSE,0.02937,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.342,145.4744,-1.67876,13.73572,1.41742,0.71614,0.17432,0.80696,0.56382,0.84634,0.02937,0.48748,0.78219,18.82,-4.02645,137.3061,1.32318,0.11841,0.61721,0.0072197,0.00016068,0.14616,0.85548,0.20682,0.042906,0.952,0.918,0.922,0.764,434.63,686.46,825.38,1800.8,4.8,1990-01-01,1999-12-31,River Broughton Brook,70.06
33032,Heacham at Heacham,82.66446,TRUE,0.02005,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.999,383.4258,-27.87982,669.5917,6.02929,0.91484,0.82741,0.92263,0.68389,0.9572,0.02005,0.07144,0.91328,984.0118,-4.35363,147.1216,1.48678,0.11372,0.62484,0.0074959,0.00016402,0.13914,0.86201,0.20666,0.041719,0.962,0.908,0.828,0.95,464.94,886.23,1529.7,739.51,1.2,1990-01-01,1999-12-31,River Heacham,56.16
33033,Hiz at Arlesey,92.62378,FALSE,0.01554,0.04352,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.338,97.08292,-17.51325,1625.12,1.14327,0.77006,0.79969,0.81305,0.58285,0.87803,0.01554,0.14371,0.83756,1201.18,-2.55412,107.8596,0.996,0.15054,0.58206,0.0080189,0.00016917,0.18153,0.81952,0.20338,0.045951,0.944,0.904,0.82,0.812,447.78,935.76,1462.2,2141.5,0,1990-01-01,1999-12-31,River Hiz,112.96
33034,Little Ouse at Abbey Heath,94.71064,TRUE,0.04065,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.759,511.0163,-1.31026,74.88157,2.5039,0.9041,0.68033,0.91249,0.6798,0.95535,-0.04065,0.10155,0.93,549.6755,-2.06335,48.96653,2.87731,0.15705,0.57093,0.009525,0.00017636,0.18934,0.8102,0.20565,0.046594,0.76,0.802,0.874,0.906,1790.1,1338.9,945.91,1115,0,1990-01-01,1999-12-31,River Little Ouse,707.75
33035,Ely Ouse at Denver Complex,94.54238,TRUE,0.00819,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.92,493.9345,-1.64981,60.82333,2.15515,0.81826,NaN,0.84621,0.63593,0.90512,-0.00819,0.13461,0.88499,477.2861,-3.0449,48.96653,2.22294,0.16606,0.55605,0.010109,0.00018308,0.20108,0.79848,0.20669,0.049763,0.948,0.81,0.912,0.906,463.68,1301.2,935.3,1176.9,0.1,1990-01-01,1999-12-31,River Ely Ouse,3580.76
33039,Bedford Ouse at Roxton,37.45632,TRUE,0.04233,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.244,252.1439,-0.36783,42.09799,2.74474,0.9163,0.79929,0.92276,0.73068,0.9582,0.04233,0.21113,0.90721,42.9498,-2.55412,78.41306,3.0409,0.11891,0.61595,0.007265,0.0001624,0.14648,0.85536,0.20723,0.043803,0.776,0.788,0.898,0.874,1909.7,1360.3,924.12,1241.8,0,1990-01-01,1999-12-31,River Bedford Ouse,1662.31
33053,Granta at Stapleford,90.1292,TRUE,0.02768,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.655,437.0292,-4.59617,45.15044,1.38814,0.76354,NaN,0.80876,0.59305,0.87402,0.02768,0.18449,0.82665,501.4159,-4.51722,58.78204,1.81396,0.12678,0.60489,0.0075125,0.00016596,0.15733,0.84438,0.20623,0.045505,0.944,0.9,0.794,0.918,505.55,879.89,1711.1,822.31,0,1995-01-01,2004-12-31,River Granta,113.98
33054,Babingley at Castle Rising,83.77806,TRUE,0.00177,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.066,665.1416,2.8202,518.0128,1.86637,0.90244,0.88771,0.91112,0.69839,0.95025,-0.00177,0.14053,0.94335,959.882,2.35363,353.2473,1.40498,0.113,0.62414,0.0075643,0.0001652,0.13882,0.86236,0.20742,0.042212,0.944,0.82,0.81,0.926,524.5,1285.4,1471.3,796.55,0,1990-01-01,1999-12-31,River Babingley,48.53
33058,Ouzel at Bletchley,4.34168,TRUE,0.27019,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.808,260.4442,-0.15425,17.50275,1.44814,0.61001,NaN,0.88845,0.40809,0.79016,0.27019,0.67211,0.60244,67.07959,0.55412,19.52,0.996,0.11587,0.62229,0.0067911,0.00015773,0.1422,0.86002,0.20597,0.042678,0.95,0.918,0.89,0.888,490.67,695.45,1130,1113.1,15.6,1990-01-01,1999-12-31,River Ouzel,221.11
34002,Tas at Shotesham,83.06691,TRUE,0.06754,0.02679,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.803,237.4602,-1.99188,30.87664,1.55405,0.86205,0.14093,0.8883,0.61494,0.93017,-0.06754,0.20948,0.89672,139.469,-3.86286,127.4906,2.14114,0.14542,0.58433,0.0089756,0.00017237,0.17663,0.8232,0.20628,0.045313,0.818,0.846,0.936,0.804,1861.2,1345.5,1092.8,1963.5,0.8,1990-01-01,1999-12-31,River Tas,153.19
34003,Bure at Ingworth,82.93542,TRUE,0.05002,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.222,2643.873,-0.41075,44.70118,1.35886,0.63925,0.4934,0.78231,0.44978,0.85468,-0.05002,0.17621,0.79087,1177.05,-4.84441,294.3543,1.81396,0.12463,0.61816,0.007258,0.00015826,0.15023,0.85075,0.20258,0.040327,0.94,0.884,0.816,0.948,461.98,863.38,1521.9,667.9,0.3,1990-01-01,1999-12-31,River Bure,161.27
34004,Wensum at Costessey Mill,93.13208,TRUE,0.02017,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.712,804.3223,-0.95612,93.6908,2.45195,0.79198,0.73988,0.83011,0.56694,0.89262,-0.02017,0.19678,0.88274,742.7139,-2.22694,19.52,2.63192,0.12266,0.61905,0.0073439,0.00015803,0.14817,0.85284,0.20346,0.040686,0.954,0.92,0.816,0.79,417.88,824.71,1572,1882.6,3.7,1990-01-01,1999-12-31,River Wensum,559.7
34005,Tud at Costessey Park,83.37525,TRUE,0.11296,0.02854,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.699,432.5171,-3.12617,36.42984,1.68227,0.81627,0.20868,0.83682,0.50252,0.91239,-0.11296,0.17565,0.85704,404.8967,-4.68082,19.52,2.38653,0.1407,0.59963,0.0077709,0.00016067,0.16799,0.83262,0.20171,0.041816,0.934,0.802,0.916,0.936,456.47,1318.6,915.14,896.04,2.7,1990-01-01,1999-12-31,River Tud,72.11
34006,Waveney at Needham Mill,66.53861,TRUE,0.03188,0.13759,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.362,259.8228,-0.90152,17.28778,2.30556,0.84832,0.51188,0.86829,0.63401,0.922,0.03188,0.22312,0.85664,42.9498,-3.20849,117.6751,2.14114,0.16263,0.56011,0.010181,0.00018146,0.19728,0.80182,0.20732,0.048545,0.952,0.928,0.828,0.8,481.67,773.4,1373.4,1645.1,0,1990-01-01,1999-12-31,River Waveney,376.07
34007,Dove at Oakley Park,86.35528,TRUE,0.04481,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.414,271.7214,-0.73353,15.80495,1.99579,0.57078,0.09041,0.81019,0.50858,0.78569,0.04481,0.3496,0.78105,115.3392,-3.37208,166.7526,1.65037,0.16891,0.55338,0.01033,0.00018234,0.2043,0.79472,0.20658,0.048911,0.812,0.818,0.786,0.886,1823.1,1483.6,1562.2,1306.9,2.5,1990-01-01,1999-12-31,River Dove,139.37
34008,Ant at Honing Lock,79.78794,TRUE,0.00914,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.319,13766.59,-0.12029,27.38513,1.47598,0.62899,0.54345,0.7373,0.36664,0.79386,0.00914,0.14473,0.68787,1177.05,-4.35363,490.6645,2.46833,0.14002,0.59617,0.0082939,0.00016756,0.16878,0.83133,0.20394,0.043076,0.78,0.9,0.814,0.79,1906.3,964.16,1764.3,2041.2,7,1990-01-01,1999-12-31,River Ant,44.43
34010,Waveney at Billingford Bridge,45.90056,TRUE,0.1415,0.02686,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.005,267.7356,-0.46534,18.17415,2.18844,0.84206,0.83514,0.88358,0.61754,0.92135,0.1415,0.27055,0.80199,18.82,-2.55412,156.9371,1.81396,0.15543,0.569,0.0098351,0.00017965,0.18896,0.81034,0.20755,0.047651,0.94,0.852,0.834,0.926,540.86,1217.5,1357.1,929.52,2.2,1990-01-01,1999-12-31,River Waveney,150.12
34011,Wensum at Fakenham,88.43491,TRUE,0.02331,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.841,1010.03,-3.2251,64.21185,2.07766,0.82905,0.81393,0.85563,0.64115,0.9115,-0.02331,0.13731,0.89278,959.882,-3.69927,39.15102,1.65037,0.10753,0.6341,0.0070162,0.00015834,0.132,0.86945,0.20562,0.04014,0.952,0.826,0.924,0.928,468.84,1526.8,1500.5,767.6,0.4,1990-01-01,1999-12-31,River Wensum,162.93
34012,Burn at Burnham Overy,75.01806,TRUE,0.019,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.158,500.8515,-34.15396,983.108,7.37065,0.92833,0.89487,0.9331,0.74092,0.96444,0.019,0.05597,0.91842,1177.05,-4.35363,176.5682,4.51322,0.12212,0.61665,0.0076068,0.00016205,0.14823,0.85272,0.20536,0.04174,0.806,0.862,0.86,0.91,2187.9,1504.5,1349.3,1138.1,0.2,1990-01-01,1999-12-31,River Burn,83.87
35003,Alde at Farnham,16.84014,TRUE,0.15837,0.06163,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.257,210.6083,-0.5211,11.47304,2.02252,0.6066,0.64048,0.7742,0.53726,0.78636,0.15837,0.51965,0.70538,18.82,0.55412,78.41306,1.73216,0.164,0.55851,0.010174,0.00018045,0.19956,0.7994,0.20695,0.04818,0.944,0.83,0.806,0.852,547.12,1441.7,1428,1972.9,1.1,1990-01-01,1999-12-31,River Alde,62.78
35008,Gipping at Stowmarket,0.94179,FALSE,0.08881,0.07331,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.233,210.414,-0.43278,11.92179,1.35599,0.81208,0.64101,0.84181,0.60508,0.90603,0.08881,0.33156,0.77966,18.82,0.71771,48.96653,0.996,0.1816,0.53963,0.010751,0.00018522,0.21835,0.78045,0.20512,0.049874,0.956,0.832,0.8,0.888,498.98,1735,1407.8,1291.5,0,1990-01-01,1999-12-31,River Gipping,125.85
36003,Box at Polstead,94.09784,TRUE,0.14443,0.03469,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.853,314.1907,-1.88289,20.2874,1.31982,0.80459,-1.12475,0.83653,0.48164,0.90552,-0.14443,0.14968,0.82425,284.2478,-3.86286,137.3061,1.73216,0.19608,0.52587,0.010558,0.000186,0.23452,0.76469,0.2017,0.050665,0.942,0.838,0.916,0.846,526,2576.6,870.85,2191.3,0.2,1990-01-01,1999-12-31,River Box,56.72
36006,Stour at Langham,84.25192,TRUE,0.08572,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.725,260.5458,-0.49118,24.94644,2.34226,0.815,-0.10009,0.84388,0.44501,0.90931,-0.08572,0.21491,0.87494,18.82,-3.20849,147.1216,2.22294,0.18221,0.54092,0.01028,0.00018325,0.21853,0.78084,0.20376,0.049716,0.816,0.916,0.82,0.904,1640.2,719.71,1359.9,1108.5,0,1990-01-01,1999-12-31,River Stour,571.36
36009,Brett at Cockfield,1.08485,TRUE,0.23194,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.988,228.1492,-0.5324,13.46374,1.26126,0.78223,NaN,0.8208,0.54918,0.89834,0.23194,0.38492,0.65747,18.82,0.88131,88.22857,1.15959,0.17093,0.55524,0.009732,0.00018032,0.20523,0.79437,0.20422,0.048,0.954,0.932,0.918,0.912,548.31,660.29,1069.4,1243.9,0.3,1990-01-01,1999-12-31,River Brett,25.56
36010,Bumpstead Brook at Broad Green,0,FALSE,0.23364,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.474,162.0354,-0.39602,10.31066,1.15053,0.68869,NaN,0.75995,0.50163,0.8408,0.23364,0.58962,0.60833,18.82,1.53567,68.59755,1.15959,0.17459,0.54858,0.0098056,0.00018287,0.21057,0.78926,0.20468,0.049598,0.816,0.802,0.838,0.87,6954.3,1524.4,2398.9,4138.5,0.7,1990-01-01,1999-12-31,River Bumpstead Brook,27.58
36011,Stour Brook at Sturmer,0.08818,FALSE,0.05276,0.08647,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.856,183.0941,-0.18097,11.24586,1.17342,0.7619,-0.4086,0.81252,0.50766,0.8734,-0.05276,0.44858,0.80676,18.82,1.0449,19.52,1.0778,0.17016,0.55458,0.0096342,0.00018039,0.20512,0.79475,0.20472,0.048728,0.95,0.82,0.882,0.902,523.97,1433.6,1000.6,1210.3,1.8,1990-01-01,1999-12-31,River Stour Brook,34.24
36012,Stour at Kedington,0,FALSE,8e-04,0.05139,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.64,398.5706,0.49994,0.00291,1.35575,-0.01102,0.04397,0.49707,0.01224,0.25575,8e-04,1.45931,0.12094,18.82,-0.10024,19.52,0.996,0.15898,0.56811,0.0092907,0.00017652,0.19217,0.80777,0.20541,0.047213,0.942,0.862,0.864,0.888,488.85,1093.6,1056.1,910.27,0,1990-01-01,1999-12-31,River Stour,76.64
37001,Roding at Redbridge,18.53043,TRUE,0.08029,0.04285,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.165,237.4602,-0.33602,17.28778,2.13964,0.88815,0.74475,0.8994,0.66557,0.94461,0.08029,0.25872,0.85778,18.82,-3.37208,176.5682,1.24139,0.16164,0.56806,0.0087291,0.00017629,0.19396,0.80647,0.20358,0.047491,0.782,0.94,0.776,0.908,1980.2,491.94,1788.9,968.92,0,1990-01-01,1999-12-31,River Roding,301.05
37003,Ter at Crabbs Bridge,62.63483,TRUE,0.00348,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.807,254.678,-1.38631,20.08554,1.57357,0.81901,0.3957,0.84661,0.58873,0.90628,-0.00348,0.20875,0.82979,18.82,-3.53567,176.5682,1.56857,0.17485,0.54472,0.0098883,0.00018987,0.21176,0.78828,0.20611,0.05193,0.95,0.736,0.842,0.9,484.73,1640.9,1462.5,1029.4,0.1,1990-01-01,1999-12-31,River Ter,77.76
37005,Colne at Lexden,73.93907,TRUE,0.05037,0.0356,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.744,241.8794,-0.95535,18.63494,2.12726,0.86652,0.19393,0.88284,0.6123,0.93149,-0.05037,0.18073,0.88479,18.82,-3.0449,166.7526,1.56857,0.18626,0.53413,0.01067,0.0001876,0.22398,0.77512,0.20446,0.050802,0.944,0.918,0.928,0.924,603.74,787.69,2075.6,1438,0.5,1990-01-01,1999-12-31,River Colne,235.88
37008,Chelmer at Springfield,62.75493,TRUE,0.06718,0.09055,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.655,268.6325,-0.41501,21.3028,1.90513,0.87089,-0.26921,0.88566,0.56731,0.93481,-0.06718,0.20678,0.8979,18.82,-3.0449,166.7526,1.56857,0.16715,0.55704,0.0093011,0.00018186,0.2019,0.79838,0.20519,0.049679,0.778,0.952,0.942,0.912,1769.5,517.87,619.56,932.54,0,1990-01-01,1999-12-31,River Chelmer,189.62
37009,Brain at Guithavon Valley,72.62958,TRUE,0.18483,0.03899,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.804,314.1907,-0.20134,21.7584,1.22222,0.73648,-2.04941,0.79144,0.31201,0.88711,-0.18483,0.25588,0.78209,235.9882,-4.84441,215.8302,0.996,0.17219,0.5477,0.010054,0.00018812,0.20864,0.79113,0.20668,0.051245,0.804,0.928,0.936,0.84,1912.3,670.62,1412.6,2127.8,0,1990-01-01,1999-12-31,River Brain,60.27
37010,Blackwater at Appleford Bridge,93.34355,TRUE,0.21657,0.03503,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.588,269.3766,-0.50886,27.74242,1.70942,0.55182,-1.66375,0.69051,0.14965,0.80077,-0.21657,0.32124,0.7055,91.20939,-5.008,235.4612,0.996,0.17465,0.54502,0.010314,0.0001877,0.21138,0.78811,0.20655,0.051107,0.878,0.782,0.91,0.914,4553.3,1818.7,2807.4,2047.4,0.1,1990-01-01,1999-12-31,River Blackwater,249.12
37011,Chelmer at Churchend,3.84149,TRUE,0.03511,0.04683,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.264,214.8629,-0.77117,13.32977,1.41742,0.7907,0.49421,0.82692,0.609,0.8907,0.03511,0.32447,0.8048,18.82,-3.37208,176.5682,1.24139,0.16296,0.56246,0.0091786,0.00017919,0.19715,0.80309,0.20529,0.04866,0.954,0.924,0.81,0.81,491.88,734.54,1631.1,2036,0,1990-01-01,1999-12-31,River Chelmer,72.78
37018,Ingrebourne at Gaynes Park,1.80027,FALSE,0.1187,0.07224,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.273,291.9992,0.03375,10.24708,1.1503,0.7791,-0.28379,0.81907,0.50424,0.8882,-0.1187,0.36954,0.82485,18.82,-4.19004,176.5682,1.15959,0.15917,0.56766,0.008876,0.00017989,0.19215,0.80832,0.20548,0.04858,0.788,0.798,0.916,0.85,1694.4,1504.1,756.83,1505.5,0,1990-01-01,1999-12-31,River Ingrebourne,44.73
37019,Beam at Bretons Farm,0.41667,FALSE,0.01007,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.191,402.6107,0.0177,0.00948,1.17872,0.70822,0.53503,0.77412,0.52375,0.84258,-0.01007,0.44183,0.80397,18.82,-5.008,137.3061,0.996,0.16686,0.55833,0.0094171,0.00018281,0.20082,0.79917,0.20526,0.049372,0.786,0.926,0.776,0.826,2084.8,666.32,1620,2164,0,1990-01-01,1999-12-31,River Beam,51.54
37020,Chelmer at Felsted,24.37315,TRUE,0.03971,0.11328,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.56,237.4602,-0.78384,15.18032,1.4467,0.84801,-0.06074,0.86806,0.60302,0.92121,-0.03971,0.23641,0.87653,18.82,-3.37208,176.5682,1.24139,0.16386,0.56146,0.0091517,0.00017951,0.1981,0.80222,0.20516,0.048905,0.948,0.924,0.928,0.844,451.76,648.05,801.85,1466.7,0,1990-01-01,1999-12-31,River Chelmer,133.45
37031,Crouch at Wickford,1.11998,FALSE,0.09429,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.586,327.7803,-0.3733,4.1193,1.16297,0.705,0.11456,0.77632,0.52446,0.842,-0.09429,0.34421,0.77984,18.82,-5.008,147.1216,0.996,0.16849,0.55511,0.00946,0.0001842,0.20316,0.79698,0.20569,0.049983,0.938,0.758,0.952,0.844,523.07,1632.4,616.89,1773.5,1.2,1990-01-01,1999-12-31,River Crouch,70.15
37033,Eastwood Brook at Eastwood,2.39022,FALSE,0.60525,0.09708,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.843,868.9728,0.02404,0.00843,1.05211,0.49233,NaN,0.76746,0.27566,0.729,0.60525,0.52914,0.26812,163.5988,-5.008,117.6751,0.996,0.19601,0.52465,0.009953,0.00019295,0.23421,0.76597,0.20209,0.053163,0.934,0.744,0.738,0.908,523.94,1510.7,1672.1,1065.3,14.8,1990-01-01,1999-12-31,River Eastwood Brook,9.85
38001,Lee at Feildes Weir,86.65803,TRUE,0.06629,0.09035,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.354,478.1861,-1.9043,21.11534,1.50526,0.86955,0.51006,0.8846,0.6016,0.93438,-0.06629,0.14316,0.90143,429.0265,-4.84441,117.6751,1.40498,0.144,0.58972,0.0079348,0.00016762,0.17387,0.82717,0.20406,0.045204,0.826,0.762,0.922,0.816,1834.7,1584.1,832.37,1900.1,0,1990-01-01,1999-12-31,River Lee,1045.1
38003,Mimram at Panshanger Park,74.51779,TRUE,0.01566,0.02375,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.897,302.3038,-61.86434,2582.514,0.97495,0.8789,0.8495,0.89198,0.67889,0.93854,0.01566,0.0624,0.88435,1177.05,-4.35363,372.8784,1.89576,0.12687,0.6147,0.0067257,0.00015695,0.15347,0.84848,0.20228,0.041708,0.744,0.916,0.906,0.784,1803,1095.4,1248.3,3062.7,0,1990-01-01,1999-12-31,River Mimram,130.2
38004,Rib at Wadesmill,68.03413,TRUE,0.06516,0.0258,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.388,278.6621,-2.4276,15.18032,1.4955,0.77779,-0.16466,0.81819,0.4881,0.88257,-0.06516,0.22315,0.81553,260.118,-4.02645,107.8596,1.89576,0.15438,0.57424,0.0087311,0.00017531,0.18649,0.81404,0.20512,0.047458,0.952,0.786,0.756,0.896,634.12,1382.3,1583.5,1478.4,0,1990-01-01,1999-12-31,River Rib,136.78
38007,Canons Brook at Elizabeth Way,0.06088,FALSE,0.0019,0.06723,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.757,301.7792,0.06661,0.00688,1.1186,0.77971,0.80157,0.81948,0.5869,0.88302,-0.0019,0.50124,0.83607,18.82,-5.008,107.8596,0.996,0.16597,0.56531,0.0088982,0.00017365,0.19866,0.80128,0.20205,0.046248,0.95,0.824,0.89,0.874,480.66,1278.2,960.75,1236.8,0,1990-01-01,1999-12-31,River Canons Brook,20.76
38012,Stevenage Brook at Bragbury Park,14.22966,TRUE,0.02162,0.02436,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.765,3898.44,-0.40577,0.34581,1.18471,0.73396,0.65877,0.78987,0.55797,0.85681,-0.02162,0.21785,0.79235,18.82,-5.008,19.52,2.71371,0.13436,0.60208,0.0074473,0.00016488,0.16279,0.83865,0.20405,0.043927,0.938,0.782,0.78,0.782,549.2,1365.3,1687.1,2158.6,0,1990-01-01,1999-12-31,River Stevenage Brook,35.1
38014,Salmon Brook at Edmonton,0.36578,FALSE,0.08268,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.63,259.8228,-0.20134,6.82096,1.11486,0.83144,0.26777,0.85576,0.6158,0.91337,-0.08268,0.42588,0.86479,18.82,-4.35363,127.4906,1.15959,0.12565,0.6113,0.0072719,0.0001636,0.15357,0.84795,0.20501,0.043052,0.76,0.76,0.922,0.922,2055.9,1587.7,1001.6,988.88,0,1990-01-01,1999-12-31,River Salmon Brook,22.87
38017,Mimram at Whitwell,69.20133,TRUE,0.10754,0.01671,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.94,762.7762,-105.7124,2312.277,8.18709,0.82113,NaN,0.84827,0.57953,0.9468,0.10754,0.05845,0.67775,1152.92,-4.51722,98.04408,4.51322,0.12933,0.61306,0.0066242,0.00015597,0.15601,0.84599,0.20139,0.041449,0.748,0.896,0.826,0.782,3038.4,1201.2,2128.9,2697.3,0,1990-01-01,1999-12-31,River Mimram,38.4
38018,Upper Lee at Water Hall,90.65323,TRUE,0.02756,0.04837,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.989,1619.706,0.16068,67.35654,1.12462,0.83823,0.81353,0.86075,0.62823,0.92041,-0.02756,0.16425,0.91566,1201.18,-5.008,323.8008,0.996,0.11893,0.62277,0.0065431,0.00015466,0.14493,0.85727,0.2033,0.041374,0.95,0.798,0.874,0.92,607.27,1468.2,1557,1131.2,0,1990-01-01,1999-12-31,River Upper Lee,157.74
38021,Turkey Brook at Albany Park,1.39987,FALSE,0.07246,0.04257,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.63,230.4422,-1.45581,10.38124,1.22222,0.80859,NaN,0.83934,0.64879,0.90014,0.07246,0.36134,0.82176,18.82,-4.02645,137.3061,1.32318,0.12813,0.61033,0.0071318,0.00016114,0.15601,0.84551,0.20381,0.042426,0.776,0.918,0.784,0.788,1849.3,704.15,1766.3,1772.9,0,1990-01-01,1999-12-31,River Turkey Brook,41.49
38026,Pincey Brook at Sheering Hall,26.13691,TRUE,0.07315,0.05879,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.441,247.1511,-0.66049,19.49192,1.35886,0.87849,0.79155,0.89165,0.68324,0.93858,0.07315,0.22684,0.86858,18.82,-3.37208,176.5682,1.24139,0.16833,0.5596,0.0091308,0.00017792,0.20203,0.79801,0.20318,0.048018,0.776,0.796,0.928,0.864,1614.6,1915.2,1592.9,2190,0,1990-01-01,1999-12-31,River Pincey Brook,52.68
38029,Quin at Griggs Bridge,28.76184,TRUE,0.04603,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,97.308,219.2034,-3.16709,12.30493,1.35886,0.70969,NaN,0.77501,0.4352,0.84352,0.04603,0.27387,0.74476,260.118,-4.68082,58.78204,2.05935,0.15781,0.57062,0.008777,0.00017601,0.19028,0.81026,0.20464,0.04769,0.806,0.934,0.894,0.896,1656.5,680.1,941.31,1121.1,0,1990-01-01,1999-12-31,River Quin,50.4
38030,Beane at Hartham,87.32355,TRUE,0.13636,0.01823,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.156,1220.262,-2.22998,16.40605,1.7868,0.72816,-0.06411,0.78626,0.33936,0.86634,-0.13636,0.13776,0.8031,1128.791,-4.02645,19.52,0.996,0.1415,0.59204,0.0078294,0.00016822,0.17126,0.82994,0.20446,0.045353,0.944,0.936,0.806,0.776,471.13,670.75,1685,1957.4,0,1990-01-01,1999-12-31,River Beane,173.85
